nama_variabel;nama_variabel_turunan;nama_tahun;nama_turunan_tahun;data_content;nama_item_vertical_variabel
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.273;"KALIMANTAN TIMUR"
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.282;"KALIMANTAN UTARA"
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.345;"SULAWESI UTARA"
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.303;"SULAWESI TENGAH"
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.346;"SULAWESI SELATAN"
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.355;"SULAWESI TENGGARA"
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.366;GORONTALO
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.339;"SULAWESI BARAT"
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.307;MALUKU
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.256;"MALUKU UTARA"
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.461;"PAPUA BARAT"
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.387;PAPUA
"Gini Rasio";Perdesaan;2015;"Semester 2 (September)";0.329;INDONESIA
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.334;ACEH
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.336;"SUMATERA UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.342;"SUMATERA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.364;RIAU
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.361;JAMBI
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.36;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.376;BENGKULU
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.376;LAMPUNG
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.283;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.364;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.431;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.415;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.382;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.433;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.415;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.401;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.377;BALI
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.368;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.339;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.334;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.326;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.353;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.316;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.294;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.368;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.374;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.424;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.399;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.42;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.363;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.34;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.28;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.44;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.421;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 1 (Maret)";0.408;INDONESIA
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.339;ACEH
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.326;"SUMATERA UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.319;"SUMATERA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.366;RIAU
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.344;JAMBI
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.334;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.371;BENGKULU
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.352;LAMPUNG
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.275;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.339;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.421;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.426;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.382;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.42;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.403;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.386;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.399;BALI
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.36;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.348;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.33;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.3;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.334;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.315;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.314;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.366;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.37;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.404;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.381;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.401;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.362;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.338;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.286;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.428;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.392;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2015;"Semester 2 (September)";0.402;INDONESIA
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.343;ACEH
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.334;"SUMATERA UTARA"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.353;"SUMATERA BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.369;RIAU
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.377;JAMBI
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.373;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.385;BENGKULU
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.393;LAMPUNG
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.289;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.351;"KEP. RIAU"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.411;"DKI JAKARTA"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.423;"JAWA BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.381;"JAWA TENGAH"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.423;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.423;"JAWA TIMUR"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.402;BANTEN
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.369;BALI
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.391;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.33;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.373;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.359;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.346;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.314;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.304;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.386;"SULAWESI UTARA"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.387;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.422;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.407;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.414;GORONTALO
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.393;"SULAWESI BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.327;MALUKU
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.295;"MALUKU UTARA"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.326;"PAPUA BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.312;PAPUA
"Gini Rasio";Perkotaan;2016;"Semester 1 (Maret)";0.41;INDONESIA
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.362;ACEH
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.333;"SUMATERA UTARA"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.323;"SUMATERA BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.368;RIAU
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.403;JAMBI
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.397;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.405;BENGKULU
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.384;LAMPUNG
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.318;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.346;"KEP. RIAU"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.397;"DKI JAKARTA"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.412;"JAWA BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.382;"JAWA TENGAH"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.423;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.433;"JAWA TIMUR"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.399;BANTEN
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.378;BALI
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.41;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.344;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.361;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.364;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.363;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.314;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.308;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.388;"SULAWESI UTARA"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.372;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.409;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.395;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.402;GORONTALO
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.441;"SULAWESI BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.338;MALUKU
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.326;"MALUKU UTARA"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.357;"PAPUA BARAT"
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.318;PAPUA
"Gini Rasio";Perkotaan;2016;"Semester 2 (September)";0.409;INDONESIA
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.288;ACEH
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.282;"SUMATERA UTARA"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.288;"SUMATERA BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.309;RIAU
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.313;JAMBI
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.293;"SUMATERA SELATAN"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.302;BENGKULU
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.33;LAMPUNG
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.24;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.284;"KEP. RIAU"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";-;"DKI JAKARTA"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.317;"JAWA BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.323;"JAWA TENGAH"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.334;"DI YOGYAKARTA"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.333;"JAWA TIMUR"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.264;BANTEN
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.329;BALI
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.317;"NUSA TENGGARA BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.281;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.296;"KALIMANTAN BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.296;"KALIMANTAN TENGAH"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.297;"KALIMANTAN SELATAN"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.288;"KALIMANTAN TIMUR"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.268;"KALIMANTAN UTARA"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.355;"SULAWESI UTARA"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.32;"SULAWESI TENGAH"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.367;"SULAWESI SELATAN"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.367;"SULAWESI TENGGARA"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.392;GORONTALO
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.347;"SULAWESI BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.313;MALUKU
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.249;"MALUKU UTARA"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.376;"PAPUA BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.383;PAPUA
"Gini Rasio";Perdesaan;2016;"Semester 1 (Maret)";0.327;INDONESIA
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.296;ACEH
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.27;"SUMATERA UTARA"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.267;"SUMATERA BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.309;RIAU
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.292;JAMBI
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.306;"SUMATERA SELATAN"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.296;BENGKULU
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.311;LAMPUNG
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.239;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.264;"KEP. RIAU"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";-;"DKI JAKARTA"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.31;"JAWA BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.313;"JAWA TENGAH"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.343;"DI YOGYAKARTA"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.313;"JAWA TIMUR"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.248;BANTEN
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.335;BALI
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.306;"NUSA TENGGARA BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.317;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.275;"KALIMANTAN BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.326;"KALIMANTAN TENGAH"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.298;"KALIMANTAN SELATAN"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.313;"KALIMANTAN TIMUR"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.28;"KALIMANTAN UTARA"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.35;"SULAWESI UTARA"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.308;"SULAWESI TENGAH"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.34;"SULAWESI SELATAN"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.352;"SULAWESI TENGGARA"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.397;GORONTALO
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.341;"SULAWESI BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.303;MALUKU
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.251;"MALUKU UTARA"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.394;"PAPUA BARAT"
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.392;PAPUA
"Gini Rasio";Perdesaan;2016;"Semester 2 (September)";0.316;INDONESIA
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.333;ACEH
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.319;"SUMATERA UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.331;"SUMATERA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.347;RIAU
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.349;JAMBI
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.348;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.357;BENGKULU
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.364;LAMPUNG
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.275;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.354;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.411;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.413;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.366;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.42;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.402;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.394;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.366;BALI
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.359;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.336;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.341;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.33;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.332;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.315;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.3;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.386;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.362;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.426;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.402;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.419;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.364;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.348;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.286;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.373;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.39;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 1 (Maret)";0.397;INDONESIA
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.341;ACEH
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.312;"SUMATERA UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.312;"SUMATERA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.347;RIAU
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.346;JAMBI
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.362;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.354;BENGKULU
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.358;LAMPUNG
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.288;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.352;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.397;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.402;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.357;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.425;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.402;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.392;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.374;BALI
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.365;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.362;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.331;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.347;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2016;"Semester 2 (September)";0.351;"KALIMANTAN SELATAN"
